"","G_1","G_2","G_3","G_4","G_5","G_6","G_7","G_8","G_9","G_10","G_11","G_12","G_13","G_14","G_15","G_16","G_17","G_18","G_19","G_20","G_21","G_22","G_23","G_24","G_25","G_26","G_27","G_28","G_29","G_30","G_31","G_32","G_33","G_34","G_35","G_36","G_37","G_38","G_39","G_40","G_41","G_42","G_43","G_44","G_45","G_46","G_47","G_48","G_49","G_50","G_51","G_52","G_53","G_54","G_56","G_57","G_58","G_59","G_60","G_61","G_62","G_63","G_64","G_65","G_66","G_67","G_68","G_69","G_70","G_71","G_72","G_73","G_74","G_75","G_76","G_77","G_78","G_79","G_80","G_81","G_82","G_83","G_84","G_85","G_86","G_87","G_88","G_89","G_90","G_91","G_92","G_93","G_94","G_95","G_96","G_97","G_98"
"G_1",0,0.466125,0.42325,0.43025,0.414625,0.457,0.419375,0.411875,0.438,0.473875,NA,0.417375,0.41125,0.485,0.416,0.424,0.46875,0.413625,0.468875,0.4485,0.463625,0.4365,0.429625,0.435375,0.41175,0.4425,0.4185,0.406875,0.41725,0.475625,0.43675,0.414625,0.48775,0.467375,0.465875,0.611875,0.44925,0.45975,0.47025,0.43875,0.411625,0.460625,0.424125,0.412375,0.432375,0.414,0.405,0.477375,0.483125,0.600125,0.427875,0.413375,0.496625,0.435,0.423125,0.418,0.50275,0.450625,0.593375,0.61875,0.41275,0.481,0.47775,0.423375,0.440625,0.457875,0.41725,0.414625,0.415,0.46125,0.48175,0.4385,0.61125,0.42,0.505,0.619125,0.60475,0.50175,0.493,0.4985,0.50425,0.614125,0.6025,0.489,0.5045,0.603,0.622875,0.594375,0.600625,0.60575,0.606625,0.61575,0.500375,0.498875,0.510625,0.6175,0.417125
"G_2",0.533875,0,0.447875,0.4595,0.4505,0.489875,0.448625,0.439875,0.46975,0.4975,NA,0.45725,0.4445,0.515625,0.444625,0.451125,0.5095,0.4495,0.500375,0.484625,0.501125,0.47125,0.473,0.46275,0.437125,0.480375,0.45925,0.440625,0.436875,0.51275,0.465875,0.44525,0.522125,0.496625,0.5125,0.641,0.494,0.505875,0.50225,0.479375,0.445875,0.483625,0.453,0.4525,0.469375,0.440125,0.43075,0.519375,0.51675,0.630625,0.4595,0.441375,0.534375,0.473625,0.4525,0.450625,0.533875,0.48975,0.626875,0.641125,0.4435,0.51775,0.512625,0.45925,0.476125,0.48375,0.450125,0.435875,0.446,0.495375,0.51575,0.484625,0.641625,0.44925,0.535375,0.637875,0.639375,0.525875,0.534,0.534875,0.534375,0.63925,0.634625,0.53325,0.54375,0.6305,0.647125,0.63,0.6325,0.630875,0.636125,0.64625,0.544875,0.541125,0.543125,0.638375,0.440625
"G_3",0.57675,0.552125,0,0.5075,0.494,0.54125,0.49225,0.48575,0.515375,0.551,NA,0.503375,0.497,0.565,0.48375,0.50475,0.546875,0.4985,0.5535,0.53425,0.544,0.5215,0.51525,0.5085,0.48075,0.53375,0.501125,0.484,0.48575,0.55825,0.51025,0.49225,0.566,0.549125,0.55475,0.674625,0.542625,0.5495,0.54825,0.522375,0.4865,0.533875,0.500875,0.506875,0.5125,0.48975,0.473625,0.5645,0.56325,0.661875,0.5145,0.485625,0.584625,0.529875,0.498,0.501125,0.578125,0.5325,0.6635,0.6725,0.486125,0.560875,0.560125,0.50175,0.530375,0.534625,0.496,0.485,0.49175,0.553,0.570375,0.511875,0.669,0.490125,0.592875,0.670625,0.670875,0.575875,0.576625,0.5745,0.579,0.672625,0.663625,0.5785,0.58325,0.668375,0.674375,0.65175,0.661875,0.6585,0.665,0.675,0.583875,0.574875,0.58525,0.6735,0.49025
"G_4",0.56975,0.5405,0.4925,0,0.492,0.541,0.4965,0.482375,0.509625,0.540875,NA,0.501125,0.48625,0.5555,0.495,0.50725,0.553,0.493625,0.54225,0.527375,0.5355,0.5125,0.51475,0.509375,0.490125,0.52575,0.4995,0.484625,0.492375,0.5495,0.51125,0.488625,0.5635,0.54075,0.548625,0.666375,0.534375,0.542375,0.546375,0.518,0.49125,0.5305,0.500125,0.503375,0.50775,0.4855,0.47375,0.557,0.557625,0.657625,0.513625,0.489375,0.58075,0.52575,0.4925,0.496125,0.57625,0.5265,0.65875,0.671125,0.48375,0.552625,0.54825,0.503375,0.526875,0.527125,0.491625,0.478,0.487875,0.541625,0.55375,0.517625,0.663875,0.4955,0.58075,0.6665,0.662875,0.5675,0.573875,0.57325,0.57175,0.66825,0.6565,0.575875,0.580625,0.658125,0.67275,0.651125,0.652,0.65125,0.656375,0.67625,0.57875,0.575125,0.578,0.672875,0.484375
"G_5",0.585375,0.5495,0.506,0.508,0,0.548,0.49525,0.489375,0.51825,0.553,NA,0.511875,0.492375,0.559,0.49375,0.499375,0.5635,0.500625,0.550125,0.533875,0.54925,0.520625,0.517125,0.516,0.488,0.537375,0.506625,0.49075,0.498875,0.55375,0.516,0.49425,0.56875,0.54225,0.559125,0.667,0.546875,0.551875,0.549,0.520625,0.489125,0.545625,0.4945,0.495125,0.521875,0.4935,0.47975,0.567,0.5645,0.669375,0.515625,0.4925,0.5805,0.531125,0.508375,0.508125,0.5865,0.536625,0.661625,0.672,0.4925,0.57025,0.559875,0.5095,0.52625,0.54275,0.502125,0.484375,0.494625,0.5505,0.5655,0.52,0.6745,0.494,0.5945,0.672875,0.67,0.5765,0.583125,0.570375,0.580125,0.667625,0.66125,0.575375,0.5845,0.6575,0.67575,0.658875,0.66075,0.656125,0.66375,0.677375,0.5955,0.585875,0.586,0.675875,0.492875
"G_6",0.543,0.510125,0.45875,0.459,0.452,0,0.457625,0.445375,0.474625,0.50725,NA,0.46325,0.448875,0.5215,0.45375,0.466375,0.5135,0.454625,0.509875,0.48675,0.5045,0.4785,0.48025,0.476375,0.44475,0.4875,0.466625,0.446375,0.446375,0.522125,0.474625,0.45325,0.524625,0.503875,0.51825,0.64625,0.50175,0.510125,0.5005,0.47925,0.447,0.4985,0.4585,0.456625,0.471625,0.45225,0.435625,0.5215,0.52225,0.6375,0.472375,0.46,0.544,0.479,0.455,0.457875,0.542375,0.4935,0.634125,0.6505,0.451,0.51675,0.515125,0.46525,0.47775,0.49525,0.45075,0.44825,0.455375,0.509375,0.528375,0.478125,0.645,0.453,0.554125,0.643625,0.643625,0.53275,0.5415,0.539625,0.5455,0.64475,0.635,0.541,0.547375,0.63725,0.649,0.631,0.6375,0.629875,0.638,0.6485,0.55225,0.5415,0.5455,0.649375,0.45
"G_7",0.580625,0.551375,0.50775,0.5035,0.50475,0.542375,0,0.483,0.51775,0.543875,NA,0.503625,0.493,0.55875,0.4935,0.5025,0.556,0.495375,0.548875,0.528625,0.547625,0.51775,0.514,0.51125,0.488875,0.52675,0.5025,0.490125,0.489125,0.561125,0.515125,0.485875,0.565625,0.549125,0.549125,0.668375,0.533125,0.549375,0.545625,0.523375,0.4915,0.535875,0.4955,0.5025,0.5165,0.48975,0.480375,0.554,0.567375,0.661375,0.511625,0.492125,0.577875,0.52575,0.500375,0.49625,0.57775,0.533,0.66,0.670125,0.492,0.56075,0.5555,0.497125,0.518375,0.530375,0.493875,0.483,0.495375,0.547375,0.565125,0.523375,0.6695,0.4905,0.589,0.670375,0.6655,0.5735,0.5805,0.575125,0.579625,0.665875,0.66075,0.575375,0.585,0.662375,0.67225,0.64975,0.6595,0.6535,0.662,0.678125,0.58675,0.5735,0.58175,0.6685,0.487125
"G_8",0.588125,0.560125,0.51425,0.517625,0.510625,0.554625,0.517,0,0.533375,0.55775,NA,0.51925,0.508375,0.5695,0.513625,0.517375,0.564875,0.51475,0.5565,0.544,0.550875,0.5255,0.524875,0.529,0.494,0.540375,0.517,0.498375,0.504875,0.565,0.524125,0.508125,0.568625,0.55525,0.563625,0.670625,0.543375,0.556375,0.563875,0.5335,0.499625,0.548875,0.508,0.522375,0.527125,0.5005,0.488,0.5805,0.572125,0.663625,0.5265,0.50775,0.589,0.53275,0.510625,0.513625,0.589375,0.53925,0.66975,0.675875,0.4955,0.56825,0.56725,0.514375,0.5365,0.545125,0.512625,0.49475,0.50775,0.560875,0.573625,0.535875,0.675125,0.496875,0.59325,0.675625,0.670125,0.581375,0.585625,0.585375,0.588125,0.672,0.66775,0.5865,0.594125,0.66975,0.676625,0.666125,0.669375,0.666875,0.671375,0.68375,0.594375,0.58525,0.597375,0.67275,0.498
"G_9",0.562,0.53025,0.484625,0.490375,0.48175,0.525375,0.48225,0.466625,0,0.524,NA,0.486375,0.479375,0.543,0.474375,0.488125,0.538375,0.478875,0.529625,0.515875,0.529125,0.493875,0.497,0.49925,0.46325,0.50575,0.479875,0.47575,0.467625,0.544,0.493625,0.469625,0.55925,0.527375,0.536,0.658,0.519625,0.532375,0.5215,0.504375,0.472875,0.519875,0.476375,0.48275,0.499125,0.477875,0.461625,0.544125,0.547875,0.646,0.496375,0.47125,0.562625,0.505375,0.483875,0.4715,0.563625,0.51825,0.641625,0.664125,0.471875,0.54225,0.54425,0.48925,0.50825,0.5245,0.47075,0.469375,0.476375,0.525125,0.54325,0.5035,0.655625,0.471875,0.56775,0.655,0.653,0.555125,0.564125,0.560125,0.558375,0.65675,0.65175,0.5595,0.56875,0.646875,0.663375,0.646125,0.653375,0.643,0.648375,0.66475,0.571,0.561375,0.5695,0.6615,0.473875
"G_10",0.526125,0.5025,0.449,0.459125,0.447,0.49275,0.456125,0.44225,0.476,0,NA,0.45875,0.451375,0.513875,0.450375,0.4605,0.50675,0.455875,0.50475,0.490125,0.494375,0.47575,0.4665,0.480375,0.444125,0.483875,0.46,0.439875,0.441375,0.515125,0.46725,0.4485,0.526875,0.499,0.505875,0.638375,0.49825,0.503625,0.498125,0.47575,0.446125,0.49575,0.45475,0.455875,0.473875,0.4485,0.431125,0.518375,0.5155,0.6395,0.465375,0.444375,0.53425,0.47825,0.457625,0.452625,0.530125,0.487875,0.635,0.640625,0.44325,0.51875,0.513125,0.455,0.478,0.487,0.454625,0.444875,0.4455,0.505125,0.524125,0.476625,0.64525,0.4485,0.541375,0.645,0.64375,0.531125,0.539875,0.5295,0.540375,0.642,0.644,0.53925,0.536,0.6375,0.646375,0.63025,0.62775,0.627,0.633875,0.64325,0.546125,0.53825,0.541,0.641375,0.44775
"G_11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_12",0.582625,0.54275,0.496625,0.498875,0.488125,0.53675,0.496375,0.48075,0.513625,0.54125,NA,0,0.491625,0.557375,0.4965,0.5,0.5525,0.484875,0.536625,0.5225,0.53525,0.5105,0.511,0.513,0.4745,0.5215,0.492375,0.47725,0.492625,0.547125,0.516875,0.4865,0.56475,0.546375,0.547875,0.661,0.53525,0.543625,0.5455,0.51925,0.491125,0.527375,0.49625,0.49225,0.510625,0.489375,0.466,0.55375,0.55925,0.658,0.510125,0.487625,0.57275,0.51925,0.49475,0.49825,0.566375,0.527,0.65725,0.6765,0.47825,0.561625,0.548125,0.499875,0.52275,0.53425,0.4895,0.4755,0.48875,0.54725,0.5565,0.516,0.6645,0.484375,0.579,0.666875,0.664625,0.569875,0.57325,0.56775,0.575,0.669,0.660375,0.56775,0.577,0.658125,0.672625,0.652875,0.6555,0.657,0.657875,0.6765,0.579125,0.577,0.579125,0.6665,0.4825
"G_13",0.58875,0.5555,0.503,0.51375,0.507625,0.551125,0.507,0.491625,0.520625,0.548625,NA,0.508375,0,0.5735,0.492375,0.5125,0.55975,0.508,0.549875,0.543125,0.54725,0.5215,0.524375,0.51675,0.494,0.53175,0.515875,0.489,0.49425,0.563625,0.5205,0.503125,0.571625,0.551125,0.553625,0.67325,0.54075,0.552875,0.551375,0.528125,0.503375,0.538625,0.502125,0.503875,0.5255,0.49325,0.47725,0.56725,0.564625,0.66575,0.527,0.496,0.58225,0.531125,0.50425,0.508,0.582375,0.53225,0.66325,0.6765,0.491,0.565625,0.560625,0.506625,0.528375,0.53825,0.51,0.49125,0.501875,0.5475,0.561625,0.524875,0.67275,0.4955,0.594875,0.67625,0.670375,0.5775,0.58225,0.578625,0.581375,0.669,0.662125,0.581625,0.591125,0.662875,0.672625,0.654875,0.66175,0.663,0.668625,0.67775,0.588,0.578375,0.590625,0.674625,0.489875
"G_14",0.515,0.484375,0.435,0.4445,0.441,0.4785,0.44125,0.4305,0.457,0.486125,NA,0.442625,0.4265,0,0.434375,0.448375,0.489375,0.436125,0.485125,0.46675,0.485,0.449875,0.44975,0.454,0.4225,0.46725,0.439125,0.434875,0.428875,0.497,0.45375,0.43775,0.51425,0.4885,0.489875,0.62525,0.475125,0.47875,0.482125,0.458875,0.427,0.471,0.433,0.4425,0.458875,0.437125,0.41375,0.49475,0.50375,0.6215,0.45175,0.433125,0.52275,0.45825,0.43925,0.444,0.520125,0.467375,0.61775,0.6295,0.430125,0.493625,0.49675,0.437375,0.45925,0.471625,0.43425,0.427,0.427625,0.484,0.497625,0.457125,0.6275,0.437,0.530375,0.627875,0.624625,0.510375,0.52525,0.510875,0.52075,0.63525,0.624625,0.522375,0.531375,0.61775,0.6325,0.614875,0.617375,0.625125,0.621875,0.635875,0.5215,0.516,0.523875,0.63,0.434875
"G_15",0.584,0.555375,0.51625,0.505,0.50625,0.54625,0.5065,0.486375,0.525625,0.549625,NA,0.5035,0.507625,0.565625,0,0.5095,0.558875,0.502125,0.55,0.538125,0.54625,0.52825,0.528375,0.512875,0.497,0.530125,0.510375,0.495375,0.496125,0.557625,0.519625,0.510375,0.577375,0.554375,0.564625,0.667125,0.54525,0.55525,0.553375,0.528,0.500375,0.543375,0.50625,0.51825,0.517,0.49775,0.483625,0.56775,0.55825,0.663125,0.523,0.490625,0.5825,0.53975,0.506875,0.500875,0.582125,0.53375,0.66425,0.6785,0.503,0.562125,0.56325,0.510625,0.52875,0.536125,0.50375,0.5015,0.49325,0.555625,0.568375,0.52825,0.66775,0.501375,0.594375,0.6805,0.67025,0.578875,0.585375,0.582375,0.582125,0.679375,0.659875,0.58075,0.593,0.662875,0.67575,0.65775,0.660375,0.66225,0.66725,0.67975,0.5945,0.591375,0.591375,0.67375,0.49175
"G_16",0.576,0.548875,0.49525,0.49275,0.500625,0.533625,0.4975,0.482625,0.511875,0.5395,NA,0.5,0.4875,0.551625,0.4905,0,0.545375,0.495875,0.544625,0.5275,0.5405,0.51175,0.51125,0.507125,0.48275,0.525875,0.49625,0.482125,0.4865,0.55725,0.509375,0.4855,0.570625,0.540875,0.552625,0.66575,0.534,0.548375,0.538125,0.517625,0.4785,0.52325,0.498,0.4935,0.5035,0.485625,0.472,0.554125,0.5545,0.65675,0.5205,0.483,0.57675,0.517,0.50125,0.500875,0.575875,0.525,0.65825,0.6685,0.482125,0.559375,0.5545,0.501625,0.50875,0.5295,0.496875,0.48,0.485375,0.541375,0.560625,0.518625,0.663375,0.492875,0.5885,0.67075,0.668875,0.570625,0.579,0.575625,0.577,0.665125,0.658,0.572125,0.57975,0.660875,0.67525,0.653625,0.66175,0.656,0.666125,0.678125,0.58275,0.5755,0.575875,0.666,0.488375
"G_17",0.53125,0.4905,0.453125,0.447,0.4365,0.4865,0.444,0.435125,0.461625,0.49325,NA,0.4475,0.44025,0.510625,0.441125,0.454625,0,0.444125,0.496125,0.4775,0.49475,0.46075,0.461125,0.459875,0.4335,0.469375,0.44475,0.431,0.434,0.507875,0.4625,0.440375,0.520875,0.497125,0.495875,0.63375,0.486125,0.49675,0.494,0.469125,0.43575,0.484,0.4455,0.44575,0.4595,0.43725,0.423,0.515875,0.51325,0.625875,0.459375,0.43725,0.528375,0.47125,0.450375,0.447125,0.536375,0.475625,0.624125,0.641625,0.432,0.51,0.505375,0.447375,0.4715,0.481875,0.439,0.431,0.4445,0.494125,0.516375,0.466,0.63625,0.439375,0.537125,0.636625,0.63575,0.529875,0.528125,0.523125,0.530625,0.6335,0.625625,0.533375,0.536,0.62875,0.64225,0.6195,0.633375,0.623,0.629875,0.6415,0.54125,0.52475,0.53525,0.645125,0.435625
"G_18",0.586375,0.5505,0.5015,0.506375,0.499375,0.545375,0.504625,0.48525,0.521125,0.544125,NA,0.515125,0.492,0.563875,0.497875,0.504125,0.555875,0,0.550125,0.534375,0.53975,0.52075,0.52475,0.514,0.49475,0.533375,0.509375,0.489375,0.4905,0.562625,0.521875,0.495125,0.570875,0.546375,0.559875,0.671125,0.53675,0.5505,0.546625,0.523125,0.496125,0.54225,0.508125,0.507875,0.522625,0.488,0.479375,0.56075,0.573,0.663875,0.517625,0.493625,0.579625,0.5305,0.51125,0.509,0.586,0.533375,0.66075,0.67275,0.492375,0.56125,0.559875,0.508,0.527,0.539875,0.49425,0.493875,0.4985,0.55575,0.568125,0.52375,0.6715,0.491375,0.58525,0.67075,0.66675,0.575125,0.58025,0.579875,0.5735,0.66825,0.663875,0.57825,0.588125,0.662125,0.675375,0.656625,0.663,0.6585,0.663,0.67625,0.590625,0.5805,0.591375,0.67325,0.497
"G_19",0.531125,0.499625,0.4465,0.45775,0.449875,0.490125,0.451125,0.4435,0.470375,0.49525,NA,0.463375,0.450125,0.514875,0.45,0.455375,0.503875,0.449875,0,0.48325,0.495125,0.467625,0.46925,0.468625,0.439875,0.4755,0.457875,0.438,0.4395,0.51675,0.46475,0.449375,0.5215,0.4995,0.494125,0.635875,0.50075,0.497,0.49125,0.472125,0.443625,0.490375,0.448375,0.459875,0.462125,0.44375,0.437625,0.521875,0.518375,0.628625,0.46675,0.443625,0.539625,0.47025,0.452625,0.45025,0.53575,0.48775,0.630375,0.647375,0.434125,0.512625,0.5115,0.46125,0.47525,0.4895,0.453625,0.43925,0.447,0.49775,0.518375,0.4735,0.63625,0.451875,0.542,0.641,0.639625,0.530625,0.528875,0.537125,0.53875,0.635125,0.637375,0.537875,0.5425,0.632375,0.64075,0.625375,0.63,0.626625,0.63075,0.6465,0.544125,0.532375,0.535125,0.6445,0.452625
"G_20",0.5515,0.515375,0.46575,0.472625,0.466125,0.51325,0.471375,0.456,0.484125,0.509875,NA,0.4775,0.456875,0.53325,0.461875,0.4725,0.5225,0.465625,0.51675,0,0.514375,0.48025,0.48125,0.486,0.454125,0.496,0.472125,0.451375,0.454375,0.535,0.4835,0.45975,0.538,0.5175,0.519875,0.645875,0.507375,0.5225,0.514125,0.490375,0.45225,0.510125,0.4675,0.4735,0.486375,0.455125,0.44475,0.532375,0.53075,0.633875,0.48275,0.45675,0.551125,0.4925,0.470875,0.4745,0.548375,0.501875,0.642375,0.65825,0.458,0.530875,0.528625,0.471875,0.48575,0.505,0.464,0.457375,0.459,0.51425,0.534125,0.488625,0.65075,0.458625,0.554125,0.6555,0.653125,0.54675,0.543875,0.547125,0.54525,0.64675,0.639375,0.545875,0.556625,0.639625,0.662,0.6355,0.643625,0.649,0.6425,0.662625,0.558625,0.553375,0.5565,0.647375,0.45
"G_21",0.536375,0.498875,0.456,0.4645,0.45075,0.4955,0.452375,0.449125,0.470875,0.505625,NA,0.46475,0.45275,0.515,0.45375,0.4595,0.50525,0.46025,0.504875,0.485625,0,0.476125,0.4785,0.47275,0.4435,0.482125,0.463625,0.44225,0.4495,0.51425,0.472875,0.449125,0.524125,0.495125,0.50875,0.63925,0.497375,0.503625,0.49925,0.47775,0.445,0.498,0.458375,0.464875,0.474875,0.4515,0.442375,0.512875,0.523125,0.637125,0.47125,0.447875,0.53425,0.4735,0.45325,0.4525,0.54075,0.494,0.6295,0.645125,0.44475,0.525,0.518875,0.45975,0.4785,0.493375,0.4545,0.441875,0.445875,0.5015,0.5135,0.478125,0.644875,0.4505,0.542875,0.643875,0.640875,0.52575,0.53925,0.535375,0.535125,0.64275,0.63425,0.534875,0.53925,0.62925,0.643375,0.62775,0.6295,0.62725,0.635875,0.643,0.544625,0.533625,0.535625,0.64025,0.45025
"G_22",0.5635,0.52875,0.4785,0.4875,0.479375,0.5215,0.48225,0.4745,0.506125,0.52425,NA,0.4895,0.4785,0.550125,0.47175,0.48825,0.53925,0.47925,0.532375,0.51975,0.523875,0,0.50025,0.498875,0.472625,0.511625,0.4835,0.4755,0.47375,0.535,0.494875,0.480125,0.552375,0.52675,0.5315,0.655625,0.521375,0.53025,0.529875,0.499875,0.4715,0.52,0.491,0.487125,0.501125,0.469125,0.461875,0.548625,0.5455,0.651625,0.500375,0.4675,0.563625,0.501625,0.481125,0.482,0.563375,0.514375,0.654125,0.661125,0.47325,0.5455,0.542875,0.4815,0.5125,0.514375,0.481625,0.47,0.47675,0.522625,0.543375,0.505,0.654625,0.47275,0.57575,0.661625,0.65625,0.557,0.55525,0.562125,0.564625,0.6585,0.655125,0.562125,0.568,0.649,0.663,0.64525,0.650375,0.64925,0.648125,0.66275,0.571375,0.5605,0.567,0.667875,0.46775
"G_23",0.570375,0.527,0.48475,0.48525,0.482875,0.51975,0.486,0.475125,0.503,0.5335,NA,0.489,0.475625,0.55025,0.471625,0.48875,0.538875,0.47525,0.53075,0.51875,0.5215,0.49975,0,0.501125,0.46925,0.507625,0.486125,0.472125,0.466375,0.548875,0.5025,0.476375,0.54625,0.527375,0.532375,0.657875,0.520625,0.520625,0.5345,0.503,0.48025,0.52375,0.483125,0.488,0.49725,0.479125,0.466125,0.5465,0.554875,0.652875,0.49825,0.474875,0.559125,0.50625,0.481125,0.48325,0.562625,0.515375,0.64875,0.662375,0.478,0.54025,0.534625,0.486125,0.505875,0.51725,0.472,0.468625,0.4725,0.529125,0.536,0.50325,0.65675,0.473875,0.572,0.658125,0.6535,0.556625,0.556,0.558125,0.555875,0.657375,0.649375,0.56325,0.5705,0.64975,0.663875,0.646625,0.654375,0.6445,0.646625,0.66275,0.571375,0.55825,0.571,0.657375,0.47375
"G_24",0.564625,0.53725,0.4915,0.490625,0.484,0.523625,0.48875,0.471,0.50075,0.519625,NA,0.487,0.48325,0.546,0.487125,0.492875,0.540125,0.486,0.531375,0.514,0.52725,0.501125,0.498875,0,0.46925,0.51325,0.492,0.472375,0.472125,0.53875,0.49775,0.479125,0.55175,0.530875,0.535875,0.65775,0.525,0.5325,0.522875,0.5025,0.475625,0.5285,0.48475,0.483,0.500625,0.47475,0.46725,0.542375,0.555875,0.653375,0.500875,0.471,0.5625,0.507375,0.484375,0.483375,0.5625,0.52,0.64825,0.665,0.47625,0.5425,0.538625,0.484125,0.50925,0.5235,0.484625,0.469625,0.48025,0.528125,0.544375,0.50725,0.65375,0.478125,0.567375,0.655375,0.661625,0.558625,0.557625,0.555125,0.5635,0.6575,0.650125,0.560125,0.571125,0.6485,0.67175,0.6415,0.649375,0.6455,0.65,0.66275,0.5715,0.573125,0.5665,0.655375,0.47675
"G_25",0.58825,0.562875,0.51925,0.509875,0.512,0.55525,0.511125,0.506,0.53675,0.555875,NA,0.5255,0.506,0.5775,0.503,0.51725,0.5665,0.50525,0.560125,0.545875,0.5565,0.527375,0.53075,0.53075,0,0.5395,0.524875,0.50025,0.49825,0.573,0.523875,0.505625,0.577,0.557125,0.56775,0.67375,0.547625,0.5635,0.559375,0.54,0.504625,0.553,0.510875,0.51375,0.532625,0.501125,0.48675,0.573625,0.581,0.667125,0.535125,0.49775,0.592625,0.539875,0.511375,0.5245,0.592,0.5455,0.666125,0.678875,0.497375,0.578375,0.56675,0.517,0.53675,0.55175,0.521125,0.499375,0.503375,0.559375,0.573125,0.528125,0.6745,0.5125,0.597625,0.680375,0.67625,0.583625,0.582875,0.578625,0.58625,0.6735,0.667875,0.585375,0.593875,0.6675,0.6795,0.6595,0.664875,0.667875,0.667875,0.679125,0.596625,0.589,0.59925,0.679375,0.50475
"G_26",0.5575,0.519625,0.46625,0.47425,0.462625,0.5125,0.47325,0.459625,0.49425,0.516125,NA,0.4785,0.46825,0.53275,0.469875,0.474125,0.530625,0.466625,0.5245,0.504,0.517875,0.488375,0.492375,0.48675,0.4605,0,0.477125,0.45825,0.451625,0.536375,0.48425,0.463125,0.545375,0.5175,0.524,0.655625,0.51425,0.52325,0.519875,0.4915,0.460125,0.510375,0.46675,0.469875,0.486375,0.463875,0.441,0.53575,0.5475,0.643625,0.47925,0.462625,0.561875,0.5025,0.47625,0.469875,0.561625,0.512375,0.653375,0.661,0.457875,0.534125,0.533,0.469625,0.49575,0.50675,0.46675,0.452625,0.46325,0.5205,0.538875,0.500875,0.653,0.464,0.568125,0.65725,0.656125,0.545875,0.552,0.55775,0.558375,0.653875,0.652875,0.554,0.559875,0.642875,0.661875,0.638875,0.646625,0.6415,0.6505,0.6625,0.56425,0.55725,0.5545,0.659125,0.460875
"G_27",0.5815,0.54075,0.498875,0.5005,0.493375,0.533375,0.4975,0.483,0.520125,0.54,NA,0.507625,0.484125,0.560875,0.489625,0.50375,0.55525,0.490625,0.542125,0.527875,0.536375,0.5165,0.513875,0.508,0.475125,0.522875,0,0.477875,0.481,0.5525,0.51025,0.497875,0.556375,0.545,0.551,0.66325,0.537625,0.5385,0.542,0.521625,0.484375,0.530375,0.49925,0.49775,0.51575,0.483375,0.465875,0.555,0.571125,0.6555,0.51175,0.487375,0.5815,0.52175,0.497,0.497625,0.5785,0.527,0.655875,0.670125,0.484,0.555125,0.559125,0.496,0.52,0.531875,0.49475,0.475,0.4875,0.539625,0.55675,0.514125,0.666,0.492375,0.5825,0.6685,0.667875,0.57425,0.576625,0.569,0.572125,0.666,0.661,0.57525,0.57975,0.65825,0.669125,0.659,0.656625,0.654625,0.6635,0.674625,0.58375,0.57825,0.579,0.665,0.48125
"G_28",0.593125,0.559375,0.516,0.515375,0.50925,0.553625,0.509875,0.501625,0.52425,0.560125,NA,0.52275,0.511,0.565125,0.504625,0.517875,0.569,0.510625,0.562,0.548625,0.55775,0.5245,0.527875,0.527625,0.49975,0.54175,0.522125,0,0.496625,0.575125,0.527875,0.5045,0.578375,0.55475,0.56475,0.676,0.55275,0.56475,0.5525,0.535,0.5095,0.54025,0.513875,0.517875,0.530625,0.500625,0.490625,0.569,0.57475,0.671375,0.530625,0.501625,0.59225,0.53925,0.5215,0.507375,0.592375,0.544125,0.671125,0.679375,0.508,0.5715,0.5685,0.51725,0.529125,0.554375,0.5135,0.499625,0.505125,0.56325,0.579375,0.5345,0.675875,0.50125,0.602,0.678375,0.67175,0.582625,0.5895,0.5865,0.58975,0.6775,0.664625,0.591625,0.59475,0.668625,0.679,0.659,0.6645,0.66425,0.673625,0.68575,0.600625,0.586375,0.596375,0.676375,0.491875
"G_29",0.58275,0.563125,0.51425,0.507625,0.501125,0.553625,0.510875,0.495125,0.532375,0.558625,NA,0.507375,0.50575,0.571125,0.503875,0.5135,0.566,0.5095,0.5605,0.545625,0.5505,0.52625,0.533625,0.527875,0.50175,0.548375,0.519,0.503375,0,0.573875,0.53,0.508125,0.57525,0.561375,0.562875,0.67475,0.54425,0.565125,0.558,0.53725,0.5035,0.54825,0.511625,0.512625,0.5265,0.495,0.486875,0.568375,0.568,0.67175,0.53,0.505375,0.5925,0.54625,0.50425,0.51325,0.591875,0.5415,0.66675,0.67675,0.497625,0.5715,0.559,0.517375,0.528625,0.550375,0.509,0.4905,0.50675,0.5585,0.577375,0.528875,0.676625,0.499,0.59875,0.676875,0.674,0.583875,0.58875,0.583125,0.580375,0.6765,0.664875,0.5905,0.600125,0.6665,0.682875,0.66075,0.665375,0.667125,0.670875,0.682875,0.599,0.585875,0.6015,0.6735,0.4975
