"","G_1","G_2","G_3","G_4","G_5","G_6","G_7","G_8","G_9","G_10","G_11","G_12","G_13","G_14","G_15","G_16","G_17","G_18","G_19","G_20","G_21","G_22","G_23","G_24","G_25","G_26","G_27","G_28","G_29","G_30","G_31","G_32","G_33","G_34","G_35","G_36","G_37","G_38","G_39","G_40","G_41","G_42","G_43","G_44","G_45","G_46","G_47","G_48","G_49","G_50","G_51","G_52","G_53","G_54","G_56","G_57","G_58","G_59","G_60","G_61","G_62","G_63","G_64","G_65","G_66","G_67","G_68","G_69","G_70","G_71","G_72","G_73","G_74","G_75","G_76","G_77","G_78","G_79","G_80","G_81","G_82","G_83","G_84","G_85","G_86","G_87","G_88","G_89","G_90","G_91","G_92","G_93","G_94","G_95","G_96","G_97","G_98"
"G_70",NA,NA,0.555125,0.42125,0.47975,NA,0.453125,0.401875,0.486375,NA,NA,0.64125,0.548125,NA,0.192125,0.36775,NA,0.703125,NA,0.627,0.7085,NA,NA,NA,0.621375,0.675375,0.758125,0.475625,0.5245,NA,0.60225,0.54025,NA,0.62225,0.48575,NA,NA,0.694875,0.6845,0.4715,0.600625,NA,0.503625,0.58525,0.710375,0.586625,0.504,NA,NA,NA,0.391,0.63675,NA,0.472,0.749375,0.510875,NA,NA,NA,NA,0.477,NA,NA,0.446,0.600625,0.36225,0.3945,0.61975,0,NA,NA,0.549625,NA,0.476625,NA,NA,NA,NA,NA,NA,0.597125,NA,NA,0.683875,0.691375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659625
"G_71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_73",NA,NA,0.49425,0.406625,0.438625,NA,0.4235,0.3955,0.450375,NA,NA,0.567125,0.493125,NA,0.177,0.358125,NA,0.629375,NA,0.547625,0.624125,NA,NA,NA,0.536625,0.603875,0.67075,0.437625,0.465375,NA,0.541,0.474125,NA,0.55925,0.452625,NA,NA,0.608125,0.6155,0.438125,0.52675,NA,0.45775,0.5135,0.628375,0.514,0.45725,NA,NA,NA,0.382625,0.5555,NA,0.44125,0.661,0.462625,NA,NA,NA,NA,0.43975,NA,NA,0.426875,0.54825,0.35025,0.388375,0.53025,0.450375,NA,NA,0,NA,0.441625,NA,NA,NA,NA,NA,NA,0.542375,NA,NA,0.607125,0.6155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.563375
"G_74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_75",NA,NA,0.574125,0.43425,0.494625,NA,0.467,0.437,0.503125,NA,NA,0.639375,0.572,NA,0.19125,0.397375,NA,0.701625,NA,0.632375,0.710125,NA,NA,NA,0.634875,0.67925,0.744125,0.49725,0.542,NA,0.610125,0.553,NA,0.619375,0.49825,NA,NA,0.690875,0.6935,0.48425,0.602625,NA,0.5205,0.599375,0.7105,0.60125,0.5265,NA,NA,NA,0.417125,0.640625,NA,0.4815,0.75125,0.524375,NA,NA,NA,NA,0.50975,NA,NA,0.477,0.61425,0.376375,0.432,0.627125,0.523375,NA,NA,0.558375,NA,0,NA,NA,NA,NA,NA,NA,0.5955,NA,NA,0.684375,0.691375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65875
"G_76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_82",NA,NA,0.44225,0.3465,0.399125,NA,0.386125,0.3495,0.406375,NA,NA,0.53,0.4405,NA,0.170125,0.31725,NA,0.582625,NA,0.5105,0.591,NA,NA,NA,0.49025,0.564,0.63725,0.38075,0.41625,NA,0.506625,0.427,NA,0.51475,0.414625,NA,NA,0.576375,0.579375,0.401875,0.47775,NA,0.414375,0.46675,0.591875,0.4675,0.406,NA,NA,NA,0.344375,0.515625,NA,0.408625,0.631625,0.4245,NA,NA,NA,NA,0.399625,NA,NA,0.3775,0.50775,0.32675,0.337625,0.482,0.402875,NA,NA,0.457625,NA,0.4045,NA,NA,NA,NA,NA,NA,0,NA,NA,0.5765,0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516375
"G_83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_85",NA,NA,0.347375,0.274125,0.323125,NA,0.311375,0.250875,0.321875,NA,NA,0.4545,0.3455,NA,0.149125,0.245375,NA,0.514125,NA,0.415625,0.52125,NA,NA,NA,0.383,0.48375,0.560375,0.288375,0.313,NA,0.434875,0.33225,NA,0.45475,0.3505,NA,NA,0.501125,0.508875,0.334125,0.385375,NA,0.32425,0.369625,0.51775,0.36825,0.304375,NA,NA,NA,0.264875,0.41825,NA,0.345875,0.559875,0.333,NA,NA,NA,NA,0.299125,NA,NA,0.288375,0.43625,0.259125,0.25525,0.38975,0.316125,NA,NA,0.392875,NA,0.315625,NA,NA,NA,NA,NA,NA,0.4235,NA,NA,0,0.504125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42625
"G_86",NA,NA,0.344125,0.272125,0.318625,NA,0.2995,0.253125,0.323125,NA,NA,0.441875,0.338875,NA,0.1565,0.23975,NA,0.507375,NA,0.4075,0.51025,NA,NA,NA,0.38475,0.49075,0.5545,0.28025,0.302875,NA,0.4325,0.325625,NA,0.44775,0.348875,NA,NA,0.495,0.49275,0.337,0.396625,NA,0.318375,0.37175,0.51525,0.366375,0.29775,NA,NA,NA,0.266,0.416875,NA,0.342,0.5545,0.332,NA,NA,NA,NA,0.301375,NA,NA,0.282375,0.438125,0.26675,0.250375,0.380625,0.308625,NA,NA,0.3845,NA,0.308625,NA,NA,NA,NA,NA,NA,0.425,NA,NA,0.495875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42
"G_87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_98",NA,NA,0.3835,0.296375,0.3565,NA,0.333,0.265375,0.35475,NA,NA,0.50275,0.37675,NA,0.188125,0.25475,NA,0.590125,NA,0.483875,0.60375,NA,NA,NA,0.4395,0.56025,0.658125,0.292875,0.329,NA,0.497,0.357125,NA,0.506,0.391375,NA,NA,0.5735,0.581,0.3665,0.44,NA,0.35025,0.41425,0.601375,0.412,0.314875,NA,NA,NA,0.27975,0.489625,NA,0.388,0.651375,0.37175,NA,NA,NA,NA,0.325375,NA,NA,0.290625,0.492375,0.292125,0.247375,0.445375,0.340375,NA,NA,0.436625,NA,0.34125,NA,NA,NA,NA,NA,NA,0.483625,NA,NA,0.57375,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
