"","G_1","G_2","G_3","G_4","G_5","G_6","G_7","G_8","G_9","G_10","G_11","G_12","G_13","G_14","G_15","G_16","G_17","G_18","G_19","G_20","G_21","G_22","G_23","G_24","G_25","G_26","G_27","G_28","G_29","G_30","G_31","G_32","G_33","G_34","G_35","G_36","G_37","G_38","G_39","G_40","G_41","G_42","G_43","G_44","G_45","G_46","G_47","G_48","G_49","G_50","G_51","G_52","G_53","G_54","G_56","G_57","G_58","G_59","G_60","G_61","G_62","G_63","G_64","G_65","G_66","G_67","G_68","G_69","G_70","G_71","G_72","G_73","G_74","G_75","G_76","G_77","G_78","G_79","G_80","G_81","G_82","G_83","G_84","G_85","G_86","G_87","G_88","G_89","G_90","G_91","G_92","G_93","G_94","G_95","G_96","G_97","G_98"
"G_30",0.481875,0.490625,0.453,0.458375,0.441875,0.470875,0.434,0.428625,0.48325,0.472625,NA,0.462875,0.4305,0.46475,0.4285,0.447,0.4825,0.45225,0.465,0.466875,0.490375,0.453625,0.43125,0.447375,0.457625,0.451125,0.434625,0.428375,0.4315,0,0.45575,0.45075,0.496875,0.472125,0.487875,0.618625,0.471,0.495125,0.47725,0.469,0.437875,0.46175,0.44675,0.462625,0.460875,0.457125,0.458375,0.485875,0.500625,0.63525,0.458375,0.450125,0.499125,0.445625,0.455875,0.44175,0.499375,0.46925,0.632875,0.635375,0.44975,0.48075,0.481875,0.458875,0.474875,0.491875,0.45,0.4635,0.450375,0.467875,0.508625,0.46425,0.632875,0.45775,0.494875,0.614875,0.623875,0.507875,0.501125,0.503625,0.625875,0.630125,0.635125,0.623,0.608125,0.646625,0.59675,0.635875,0.619625,0.631625,0.62825,0.63475,0.5035,0.498125,0.49775,0.619,0.44025
"G_31",0.536625,0.536875,0.488,0.49375,0.486625,0.518,0.47975,0.4695,0.526625,0.518,NA,0.518375,0.492125,0.512625,0.470625,0.496125,0.533125,0.497875,0.514125,0.5035,0.542625,0.4965,0.483,0.4815,0.4895,0.50225,0.473875,0.47625,0.474625,0.54425,0,0.4955,0.542125,0.522875,0.540625,0.648,0.536125,0.55175,0.53275,0.52675,0.48425,0.505375,0.496375,0.504625,0.511375,0.50225,0.507,0.5275,0.555375,0.671875,0.50575,0.50725,0.54675,0.48225,0.5035,0.486875,0.53925,0.523625,0.663,0.665125,0.4945,0.525,0.536375,0.498375,0.517,0.541625,0.4915,0.517625,0.51125,0.50925,0.567125,0.51,0.66325,0.513625,0.542,0.656125,0.657375,0.543875,0.538625,0.555375,0.65625,0.663,0.662625,0.662125,0.643875,0.681125,0.6265,0.6635,0.654375,0.668,0.660375,0.675375,0.54475,0.556375,0.548875,0.644625,0.485625
"G_32",0.53625,0.537375,0.490625,0.497375,0.48525,0.517375,0.48275,0.479875,0.540125,0.515,NA,0.51975,0.4895,0.518875,0.473,0.503875,0.531125,0.5045,0.521625,0.512125,0.545125,0.496375,0.488625,0.48975,0.49975,0.516875,0.478875,0.4885,0.480125,0.54925,0.5045,0,0.54075,0.52125,0.545125,0.648,0.52575,0.5475,0.528625,0.52575,0.48875,0.51725,0.494375,0.512375,0.509625,0.5185,0.512375,0.536,0.552,0.675,0.505375,0.509375,0.548875,0.48375,0.515875,0.489375,0.539625,0.52725,0.66725,0.6625,0.502875,0.525875,0.536125,0.508375,0.51775,0.538,0.510375,0.520875,0.51425,0.5105,0.564875,0.509125,0.658125,0.522375,0.547625,0.66,0.65625,0.555625,0.554875,0.56275,0.656875,0.669125,0.666125,0.657375,0.64625,0.680875,0.631125,0.66675,0.656125,0.6715,0.66725,0.6795,0.552875,0.54975,0.5565,0.64475,0.49075
"G_33",0.491375,0.47975,0.447125,0.46275,0.443,0.46925,0.43625,0.427375,0.4835,0.471,NA,0.457375,0.43725,0.478375,0.421375,0.459,0.481,0.459875,0.474,0.472,0.493375,0.45325,0.446625,0.446,0.440875,0.465125,0.437875,0.441875,0.440875,0.503125,0.457875,0.45925,0,0.48175,0.49975,0.619625,0.48575,0.488625,0.480375,0.474875,0.444,0.468875,0.44825,0.457,0.45475,0.466875,0.464875,0.491625,0.498375,0.641,0.46325,0.4505,0.502625,0.446375,0.462625,0.438375,0.5045,0.483125,0.6375,0.625375,0.45075,0.488875,0.493125,0.4655,0.474875,0.502375,0.45675,0.470125,0.461875,0.46825,0.509,0.475125,0.639,0.469125,0.4985,0.628125,0.624375,0.5085,0.5005,0.511375,0.630875,0.636125,0.631625,0.624,0.619625,0.64425,0.594625,0.631625,0.623125,0.63775,0.636125,0.641125,0.513375,0.508375,0.50325,0.618875,0.45
"G_34",0.520375,0.511125,0.4755,0.486875,0.467625,0.494125,0.4595,0.455625,0.5135,0.50425,NA,0.493375,0.4655,0.5035,0.457125,0.481875,0.5115,0.48475,0.48675,0.485125,0.51525,0.480625,0.46875,0.476375,0.471625,0.48375,0.46375,0.4625,0.4575,0.527875,0.477125,0.47875,0.51825,0,0.514,0.6305,0.497875,0.522375,0.507875,0.507,0.45775,0.49275,0.477375,0.484,0.4925,0.480875,0.487,0.514,0.52725,0.64925,0.48825,0.477875,0.529375,0.473375,0.484375,0.46575,0.52125,0.500375,0.65375,0.64725,0.478625,0.49975,0.508625,0.486125,0.49875,0.516125,0.47675,0.48625,0.488375,0.49375,0.540375,0.494875,0.65375,0.490375,0.5265,0.6365,0.641,0.53,0.5275,0.538,0.6465,0.6455,0.647375,0.644875,0.627,0.66425,0.608625,0.642375,0.633125,0.649625,0.64325,0.6565,0.524125,0.5255,0.523125,0.627,0.4665
"G_35",0.491125,0.492125,0.457375,0.457,0.4385,0.4805,0.435,0.43425,0.483,0.47325,NA,0.467375,0.437875,0.481,0.431875,0.44875,0.489,0.457875,0.469625,0.473,0.494625,0.4555,0.444625,0.441875,0.44275,0.46725,0.426,0.434625,0.438375,0.512125,0.459375,0.454875,0.50025,0.486,0,0.621125,0.47325,0.500625,0.484625,0.475375,0.435875,0.467,0.448,0.467625,0.464625,0.46025,0.46225,0.487625,0.507125,0.639125,0.4645,0.451875,0.508,0.443625,0.46875,0.439875,0.501375,0.47475,0.6405,0.630875,0.44875,0.485375,0.492125,0.456625,0.472375,0.502875,0.462125,0.472875,0.458625,0.466,0.515125,0.464125,0.638875,0.465875,0.50075,0.63075,0.633,0.506875,0.508625,0.51175,0.633625,0.634875,0.6345,0.62975,0.62325,0.65275,0.604625,0.634,0.628375,0.631625,0.6375,0.64675,0.5035,0.50675,0.501375,0.62025,0.443125
"G_36",0.376875,0.37025,0.34775,0.3555,0.33975,0.3675,0.33725,0.33975,0.37175,0.367125,NA,0.3575,0.34,0.369125,0.32825,0.3535,0.369625,0.351,0.359875,0.3575,0.377875,0.348625,0.343125,0.343125,0.347625,0.355625,0.343125,0.343875,0.337625,0.381375,0.352,0.352,0.380375,0.3695,0.378875,0,0.37175,0.37925,0.368875,0.36925,0.3415,0.36825,0.343,0.354375,0.3555,0.356125,0.35275,0.37375,0.3885,0.516875,0.358625,0.346125,0.386875,0.34475,0.358375,0.338375,0.377125,0.365125,0.514,0.508625,0.34575,0.36075,0.376875,0.356,0.3625,0.3775,0.35825,0.363625,0.352625,0.355875,0.395375,0.3595,0.518125,0.35975,0.384875,0.50625,0.504125,0.38275,0.387625,0.386625,0.508625,0.502,0.5105,0.504,0.50375,0.519875,0.4805,0.509875,0.504,0.513,0.508625,0.522875,0.382,0.391625,0.388875,0.5015,0.344375
"G_37",0.51275,0.50475,0.4715,0.476,0.4605,0.497625,0.45875,0.44925,0.508,0.493625,NA,0.480375,0.46275,0.492625,0.452,0.471875,0.503125,0.47025,0.49075,0.481,0.515,0.470625,0.462,0.463625,0.45925,0.487,0.449375,0.456375,0.449,0.529,0.463875,0.47425,0.51425,0.502125,0.52675,0.62825,0,0.516625,0.498625,0.491875,0.461625,0.482875,0.46775,0.48775,0.486375,0.4855,0.478875,0.511375,0.52525,0.654125,0.479375,0.46975,0.52475,0.465125,0.483,0.457375,0.515875,0.502,0.64675,0.6465,0.46225,0.497375,0.515625,0.472875,0.488625,0.513375,0.48575,0.49225,0.4785,0.481875,0.534375,0.4895,0.65425,0.486125,0.509875,0.645,0.641375,0.521625,0.521,0.526125,0.6435,0.6485,0.647875,0.634125,0.625875,0.658125,0.61375,0.647875,0.64575,0.656,0.646125,0.654625,0.52275,0.5265,0.52275,0.628375,0.460625
"G_38",0.48825,0.48425,0.452625,0.45825,0.438125,0.480625,0.432625,0.438,0.494125,0.46875,NA,0.46975,0.443875,0.48025,0.43075,0.456125,0.48525,0.448,0.481125,0.465625,0.494375,0.45575,0.450875,0.445875,0.441125,0.462375,0.4385,0.4415,0.43275,0.504875,0.44825,0.4525,0.511375,0.477625,0.499375,0.62075,0.483375,0,0.480375,0.478125,0.446625,0.474375,0.44825,0.457875,0.4645,0.457625,0.46825,0.488,0.50425,0.638625,0.459,0.452625,0.5085,0.44175,0.462125,0.43975,0.49575,0.48225,0.63925,0.630125,0.453875,0.484,0.49325,0.4625,0.475375,0.493,0.4605,0.469,0.45775,0.47075,0.521,0.48075,0.64,0.47125,0.49975,0.62675,0.635125,0.5035,0.51225,0.509125,0.63025,0.6355,0.637125,0.627875,0.615375,0.64625,0.6,0.63,0.6295,0.63575,0.631625,0.64975,0.506875,0.509125,0.50725,0.62,0.442
"G_39",0.508,0.5065,0.47175,0.47775,0.458625,0.49625,0.451125,0.454125,0.50175,0.495,NA,0.479125,0.458375,0.492375,0.441625,0.473375,0.507,0.472375,0.49,0.4805,0.509625,0.46575,0.452875,0.4615,0.456875,0.47925,0.452625,0.458625,0.4545,0.52275,0.46725,0.471375,0.519625,0.492125,0.515375,0.631125,0.501375,0.519625,0,0.489,0.45625,0.489375,0.46,0.48375,0.482125,0.48,0.478875,0.508375,0.518875,0.654,0.48475,0.470625,0.5315,0.461625,0.482125,0.455875,0.516125,0.5015,0.64975,0.64125,0.46925,0.49675,0.501875,0.478125,0.494125,0.516,0.46675,0.492625,0.472625,0.489625,0.533375,0.4925,0.655375,0.4845,0.51025,0.635375,0.640625,0.513125,0.529,0.5245,0.64725,0.645125,0.64675,0.641625,0.62975,0.658625,0.613875,0.6415,0.63075,0.645375,0.642625,0.653625,0.517625,0.519375,0.525375,0.6305,0.4665
"G_40",0.51475,0.517625,0.4805,0.480125,0.46325,0.49775,0.454,0.448875,0.514875,0.492125,NA,0.49175,0.45575,0.497,0.44225,0.47125,0.515375,0.477875,0.4915,0.482125,0.517875,0.477625,0.462,0.45575,0.45875,0.485125,0.449,0.461125,0.4565,0.531,0.47325,0.47425,0.525125,0.493,0.524625,0.63075,0.508125,0.521875,0.511,0,0.46875,0.489875,0.473125,0.482625,0.48025,0.483875,0.486375,0.508875,0.52575,0.655,0.484125,0.474875,0.530125,0.46775,0.489,0.4675,0.51975,0.510375,0.653875,0.646375,0.475,0.50225,0.515125,0.48225,0.488375,0.515125,0.477625,0.4915,0.479125,0.494875,0.537125,0.49025,0.65425,0.487625,0.520125,0.639875,0.644875,0.52375,0.531,0.54,0.646625,0.647875,0.648625,0.644375,0.63575,0.660375,0.6165,0.64925,0.642,0.651,0.648125,0.657625,0.527875,0.539875,0.5245,0.62675,0.456875
"G_41",0.54425,0.543125,0.515375,0.519375,0.50725,0.536375,0.499625,0.486625,0.55175,0.5295,NA,0.524375,0.498875,0.532125,0.48775,0.505,0.547125,0.521375,0.521,0.5255,0.557875,0.515875,0.501625,0.4965,0.50825,0.521875,0.48875,0.498375,0.496,0.562125,0.51575,0.51125,0.556,0.54225,0.564125,0.6585,0.538375,0.553375,0.54375,0.53125,0,0.531125,0.50325,0.522875,0.517625,0.521375,0.525625,0.551375,0.561625,0.675875,0.521375,0.51,0.561375,0.502,0.53075,0.497,0.5575,0.541875,0.667625,0.661875,0.508125,0.533625,0.546125,0.524125,0.52425,0.5465,0.519125,0.529375,0.529,0.5325,0.57425,0.521625,0.672375,0.5285,0.554875,0.66125,0.66425,0.556375,0.5615,0.577875,0.6705,0.67175,0.67475,0.664625,0.650875,0.6865,0.640125,0.664375,0.659125,0.670875,0.66775,0.669625,0.56225,0.56,0.558875,0.651375,0.504125
"G_42",0.518125,0.512125,0.4775,0.4925,0.475,0.49925,0.4705,0.464125,0.5165,0.5015,NA,0.5075,0.4655,0.504,0.456625,0.482625,0.51475,0.4895,0.49725,0.493625,0.526125,0.479875,0.476125,0.469375,0.46675,0.48675,0.4645,0.469625,0.47075,0.53825,0.494625,0.48275,0.531125,0.50725,0.533,0.63175,0.517125,0.525625,0.510625,0.510125,0.468875,0,0.476,0.501,0.49,0.48975,0.486,0.5195,0.532375,0.656875,0.489375,0.485875,0.53725,0.46975,0.491625,0.47775,0.532375,0.5165,0.652125,0.6505,0.47525,0.509375,0.51975,0.48825,0.499875,0.53025,0.487,0.49625,0.4955,0.48925,0.540125,0.49225,0.656,0.49625,0.524125,0.63725,0.6405,0.533625,0.53125,0.540625,0.651375,0.654625,0.647625,0.648875,0.637,0.673375,0.61775,0.64675,0.643,0.652375,0.65225,0.6605,0.528,0.5335,0.52375,0.640375,0.48025
"G_43",0.53775,0.53825,0.502125,0.5135,0.501875,0.524375,0.481875,0.481125,0.5435,0.518375,NA,0.515125,0.48075,0.520625,0.467875,0.509125,0.526875,0.51075,0.51375,0.503625,0.546875,0.509625,0.49225,0.487125,0.493125,0.5235,0.4765,0.490875,0.48575,0.55325,0.503625,0.505625,0.55175,0.522625,0.552,0.657,0.53225,0.55175,0.54,0.526875,0.49675,0.524,0,0.5185,0.508375,0.511125,0.51475,0.533625,0.556625,0.6705,0.510625,0.494,0.55975,0.493,0.521375,0.49,0.55725,0.53375,0.664375,0.664375,0.499375,0.534875,0.5415,0.515125,0.524625,0.547625,0.5055,0.524625,0.512375,0.522625,0.567625,0.519125,0.672,0.5145,0.549375,0.657875,0.661125,0.552125,0.561375,0.566875,0.665625,0.6655,0.669875,0.665875,0.65125,0.677625,0.63175,0.662625,0.655875,0.6695,0.66275,0.671375,0.560125,0.564,0.557625,0.649125,0.49625
"G_44",0.52375,0.521125,0.484875,0.490875,0.47975,0.507,0.46525,0.458875,0.52,0.50825,NA,0.5075,0.47425,0.50775,0.4505,0.490625,0.52175,0.486375,0.502875,0.499875,0.54175,0.48525,0.4755,0.4675,0.48075,0.50425,0.46575,0.478375,0.4695,0.537375,0.495375,0.487625,0.543,0.516,0.532375,0.645625,0.51225,0.542125,0.51625,0.517375,0.477125,0.499,0.4815,0,0.505875,0.49825,0.496,0.5215,0.539625,0.6605,0.500625,0.48075,0.54325,0.4725,0.502625,0.47875,0.531125,0.51875,0.662875,0.656625,0.486875,0.511,0.531375,0.50025,0.503,0.532,0.486875,0.508125,0.49725,0.50425,0.55675,0.503375,0.6655,0.503375,0.542375,0.64575,0.651375,0.549375,0.543875,0.54925,0.659375,0.655125,0.657625,0.653875,0.646,0.668625,0.62125,0.653125,0.645875,0.657,0.660125,0.66375,0.544125,0.54275,0.53525,0.64125,0.476875
"G_45",0.534,0.52475,0.48975,0.48975,0.476125,0.51075,0.46775,0.471875,0.526375,0.505875,NA,0.50275,0.478375,0.521,0.46375,0.494375,0.516375,0.500625,0.50925,0.496625,0.533,0.489375,0.47425,0.47475,0.472875,0.493375,0.469875,0.47575,0.469875,0.539125,0.488625,0.490375,0.54525,0.5075,0.535375,0.6445,0.513625,0.5355,0.517875,0.51975,0.482375,0.51,0.491625,0.494125,0,0.502375,0.5005,0.530375,0.543375,0.664125,0.49625,0.48575,0.5445,0.491875,0.497,0.4735,0.537625,0.517375,0.65825,0.659125,0.488,0.519375,0.53175,0.501875,0.50825,0.521375,0.494125,0.498125,0.498375,0.515125,0.55425,0.516,0.66075,0.496875,0.54175,0.649125,0.654875,0.538,0.551,0.550625,0.651125,0.652125,0.6545,0.651625,0.638,0.67175,0.623625,0.656125,0.653125,0.662125,0.658875,0.662875,0.545625,0.544625,0.547,0.64225,0.475375
"G_46",0.534125,0.528,0.479,0.497125,0.474625,0.507875,0.46475,0.465625,0.52875,0.504125,NA,0.511125,0.477625,0.511375,0.4665,0.491625,0.51675,0.4955,0.50875,0.500875,0.541,0.490875,0.47775,0.47775,0.469125,0.503375,0.464875,0.47025,0.467,0.542875,0.49775,0.4815,0.533125,0.519125,0.53975,0.643875,0.5145,0.542375,0.52,0.516125,0.478625,0.51025,0.488875,0.50175,0.497625,0,0.4995,0.525625,0.543125,0.673,0.49075,0.484125,0.54,0.473,0.49725,0.472125,0.535,0.525375,0.65975,0.657625,0.4895,0.51975,0.529375,0.496625,0.505875,0.527,0.485,0.513,0.501125,0.507875,0.555875,0.5045,0.663125,0.507,0.540375,0.6525,0.657,0.54425,0.543375,0.55075,0.650875,0.66075,0.660625,0.6555,0.639125,0.6715,0.62725,0.66025,0.646,0.663125,0.6615,0.666125,0.542875,0.5455,0.539375,0.6415,0.479
"G_47",0.525375,0.517875,0.481875,0.4975,0.471875,0.512875,0.46825,0.461,0.525,0.503875,NA,0.503125,0.47425,0.507,0.466125,0.486875,0.517875,0.4865,0.5065,0.49925,0.531,0.489875,0.483,0.478625,0.481125,0.50125,0.464875,0.46975,0.463875,0.541625,0.493,0.487625,0.535125,0.513,0.53775,0.64725,0.521125,0.53175,0.521125,0.513625,0.474375,0.514,0.48525,0.504,0.4995,0.5005,0,0.526625,0.537875,0.66525,0.486875,0.480125,0.543875,0.47625,0.497375,0.472375,0.537625,0.519,0.667375,0.6585,0.477375,0.51675,0.52775,0.49425,0.50275,0.531125,0.4845,0.52125,0.495375,0.506625,0.55675,0.50725,0.666,0.501,0.536375,0.652125,0.65475,0.541,0.548625,0.54925,0.6565,0.6645,0.667125,0.656625,0.6465,0.675125,0.630125,0.65575,0.64775,0.666125,0.660875,0.670625,0.54025,0.541375,0.542875,0.643375,0.47325
"G_48",0.507625,0.494,0.468,0.465875,0.454,0.485625,0.453375,0.440875,0.505125,0.48425,NA,0.4845,0.450375,0.48725,0.429875,0.46925,0.487875,0.476125,0.4795,0.473375,0.5135,0.470125,0.445125,0.450625,0.46275,0.47875,0.44425,0.452875,0.451,0.514125,0.4725,0.464,0.508375,0.486,0.512375,0.62625,0.488625,0.512,0.491625,0.491125,0.448625,0.4805,0.466375,0.4785,0.469625,0.474375,0.473375,0,0.5195,0.644375,0.482375,0.47275,0.517375,0.45425,0.47425,0.45175,0.5065,0.490375,0.64125,0.634875,0.465875,0.4915,0.503625,0.475125,0.4835,0.505875,0.468875,0.48175,0.474375,0.47875,0.52975,0.4835,0.641375,0.47525,0.511375,0.63275,0.6315,0.513375,0.51575,0.527875,0.636625,0.634625,0.632,0.63475,0.622375,0.650125,0.60075,0.6385,0.62775,0.645125,0.637875,0.64275,0.520375,0.52175,0.51175,0.626,0.45
"G_49",0.490625,0.488875,0.438875,0.455625,0.440375,0.473875,0.4345,0.438625,0.4865,0.468875,NA,0.467625,0.4365,0.473,0.43025,0.446375,0.477875,0.449375,0.473125,0.467375,0.493125,0.449875,0.44525,0.4485,0.44025,0.459875,0.429375,0.44175,0.4335,0.499375,0.444625,0.448,0.501625,0.47275,0.492875,0.6115,0.47475,0.49575,0.481125,0.47425,0.438375,0.467625,0.443375,0.460375,0.456625,0.456875,0.462125,0.4805,0,0.63325,0.45675,0.44975,0.50475,0.439375,0.460125,0.44475,0.501375,0.485,0.629875,0.628875,0.456375,0.48025,0.486125,0.46025,0.46275,0.484875,0.45425,0.469625,0.45125,0.462125,0.513,0.4735,0.636375,0.462625,0.489875,0.624,0.621,0.504375,0.506875,0.502125,0.6275,0.6355,0.62925,0.625375,0.61375,0.6465,0.60275,0.630125,0.622875,0.632875,0.633625,0.644,0.495375,0.507625,0.49975,0.615375,0.439125
"G_50",0.3555,0.34975,0.32975,0.33675,0.324625,0.342875,0.3255,0.317375,0.34325,0.343,NA,0.33925,0.326125,0.351625,0.318125,0.33375,0.34525,0.32875,0.34375,0.339875,0.35625,0.33275,0.324375,0.323875,0.325,0.333375,0.32275,0.32225,0.317125,0.36475,0.328125,0.325,0.359,0.35075,0.360875,0.483125,0.345875,0.361375,0.346,0.345,0.324125,0.343125,0.3295,0.3395,0.335875,0.327,0.33475,0.355625,0.36675,0,0.335125,0.3225,0.366875,0.323125,0.33175,0.326,0.357625,0.34325,0.49975,0.490875,0.329125,0.35425,0.35875,0.331,0.337125,0.35725,0.331125,0.338625,0.33475,0.338,0.368125,0.345125,0.501625,0.333625,0.357875,0.48725,0.49275,0.363375,0.367375,0.3645,0.489375,0.49175,0.497,0.491,0.479625,0.49875,0.476125,0.49475,0.49225,0.493375,0.501375,0.514125,0.36125,0.3655,0.361125,0.49175,0.327625
"G_51",0.523875,0.52075,0.488375,0.495,0.476375,0.508,0.466875,0.46075,0.53375,0.507125,NA,0.50225,0.4705,0.515625,0.4535,0.496125,0.5165,0.491375,0.507625,0.50075,0.534875,0.492125,0.482375,0.475125,0.47275,0.502875,0.4645,0.473875,0.469875,0.541625,0.49425,0.494625,0.53675,0.51175,0.5355,0.641375,0.520625,0.541,0.51525,0.515875,0.478625,0.510625,0.489375,0.499375,0.50375,0.50925,0.513125,0.517625,0.54325,0.664875,0,0.489875,0.53775,0.474625,0.49725,0.47375,0.539,0.522375,0.655625,0.6605,0.487625,0.518125,0.53675,0.499125,0.5095,0.539375,0.502125,0.513,0.499375,0.506125,0.554875,0.503875,0.65975,0.501125,0.537125,0.654,0.657375,0.537875,0.54775,0.54975,0.659375,0.6535,0.6555,0.650125,0.642875,0.67575,0.623125,0.65775,0.649,0.669625,0.655875,0.669125,0.536125,0.548375,0.5425,0.64025,0.47625
"G_52",0.5305,0.539,0.4995,0.505,0.480125,0.52025,0.482375,0.4815,0.53575,0.527,NA,0.5165,0.491,0.521375,0.468125,0.502625,0.53675,0.504875,0.527375,0.513,0.551375,0.510375,0.491375,0.488375,0.494875,0.5135,0.479125,0.47675,0.484375,0.549875,0.49275,0.490625,0.5495,0.522125,0.548125,0.653875,0.53025,0.547375,0.529375,0.525125,0.49,0.514125,0.506,0.51925,0.51425,0.515875,0.519875,0.52725,0.55025,0.6775,0.510125,0,0.556375,0.489375,0.516,0.48675,0.53975,0.530375,0.6625,0.66525,0.495625,0.52875,0.5385,0.51425,0.509125,0.543125,0.507125,0.51975,0.511125,0.5195,0.57175,0.507125,0.6665,0.52525,0.551375,0.663375,0.657625,0.551,0.558,0.564125,0.663625,0.659625,0.66325,0.657625,0.6465,0.67675,0.633,0.66525,0.6575,0.671875,0.6715,0.676,0.554125,0.555125,0.552375,0.6515,0.48075
"G_53",0.487125,0.476375,0.445875,0.454375,0.43625,0.4725,0.42975,0.432375,0.487,0.470875,NA,0.462625,0.432875,0.47275,0.420125,0.4415,0.471625,0.453875,0.46725,0.4625,0.49,0.450875,0.444375,0.43525,0.43775,0.45025,0.437875,0.429875,0.4315,0.500875,0.45325,0.451125,0.497375,0.470625,0.492,0.613125,0.47525,0.4915,0.4685,0.469875,0.438625,0.46275,0.44025,0.45675,0.4555,0.46,0.456125,0.482625,0.49525,0.633125,0.46225,0.443625,0,0.435125,0.455375,0.43575,0.49325,0.473125,0.627875,0.62175,0.4425,0.47675,0.49325,0.4525,0.458375,0.48625,0.44825,0.456125,0.450375,0.461125,0.5125,0.457125,0.625375,0.46025,0.49225,0.621375,0.6285,0.50025,0.48825,0.504125,0.62475,0.63225,0.626625,0.62525,0.61525,0.637875,0.598125,0.627625,0.623875,0.62925,0.62575,0.639875,0.49825,0.504875,0.499,0.615125,0.439625
"G_54",0.551375,0.539125,0.5085,0.51475,0.49575,0.529125,0.4925,0.487375,0.558,0.524875,NA,0.528625,0.498625,0.533125,0.468,0.5125,0.54225,0.511875,0.527875,0.5245,0.555625,0.514375,0.499125,0.501125,0.50575,0.51175,0.495625,0.499125,0.48625,0.554375,0.51775,0.51625,0.553625,0.526625,0.556375,0.65525,0.534875,0.55825,0.538375,0.53225,0.498,0.53025,0.507,0.5275,0.508125,0.527,0.52375,0.54575,0.560625,0.676875,0.525375,0.510625,0.564875,0,0.530875,0.500375,0.557125,0.540125,0.66825,0.66975,0.51525,0.5385,0.54675,0.522375,0.529125,0.55325,0.516,0.521375,0.517875,0.5305,0.575375,0.525875,0.67775,0.517625,0.559,0.659875,0.66725,0.5555,0.56925,0.577,0.6645,0.66375,0.673375,0.664625,0.654,0.682,0.636,0.666,0.65825,0.674,0.669,0.676125,0.572,0.571875,0.564,0.646625,0.50325
"G_56",0.521875,0.5275,0.480625,0.4925,0.469625,0.51175,0.46575,0.460875,0.5225,0.51625,NA,0.50675,0.47175,0.50825,0.457375,0.490375,0.518,0.4955,0.50525,0.49075,0.53925,0.487,0.47575,0.471875,0.481625,0.4985,0.46625,0.47025,0.466375,0.544125,0.4965,0.484125,0.537375,0.515625,0.53125,0.641625,0.517,0.537875,0.517875,0.511,0.46925,0.508375,0.478625,0.497375,0.503,0.50275,0.502625,0.52575,0.539875,0.66825,0.50275,0.484,0.544625,0.469125,0,0.470625,0.532375,0.5205,0.664375,0.654625,0.478,0.515,0.528,0.5015,0.505375,0.528375,0.499125,0.511875,0.503625,0.497375,0.553625,0.504125,0.66325,0.507625,0.536,0.65525,0.653875,0.5375,0.546875,0.55275,0.654,0.654875,0.655375,0.654875,0.642625,0.67025,0.63,0.65575,0.645875,0.665125,0.65625,0.671,0.537625,0.543375,0.548625,0.639875,0.4685
"G_57",0.545375,0.55,0.511,0.522375,0.5,0.539375,0.49175,0.48575,0.546125,0.522625,NA,0.53075,0.494375,0.531625,0.46875,0.52025,0.54375,0.52425,0.52775,0.52475,0.559625,0.513625,0.50075,0.4995,0.505875,0.516125,0.492375,0.5065,0.497,0.55825,0.513125,0.510625,0.561625,0.53425,0.560125,0.661625,0.542625,0.56025,0.544125,0.5325,0.503,0.52225,0.51,0.52125,0.5265,0.527875,0.527625,0.54825,0.55525,0.674,0.52625,0.51325,0.56425,0.499625,0.529375,0,0.559875,0.541625,0.665375,0.669625,0.515875,0.543625,0.5505,0.52425,0.523,0.557125,0.51725,0.534,0.52625,0.529375,0.581875,0.52875,0.67725,0.533375,0.5495,0.66325,0.663875,0.554125,0.56425,0.571,0.665125,0.664125,0.667375,0.66525,0.651625,0.681875,0.6315,0.669125,0.664625,0.673375,0.6725,0.678375,0.559625,0.565375,0.561375,0.662125,0.501
"G_58",0.495875,0.4865,0.45275,0.460875,0.4525,0.479875,0.44175,0.431875,0.488,0.474625,NA,0.472125,0.440625,0.480875,0.430375,0.460875,0.478,0.457625,0.469625,0.4735,0.4975,0.457125,0.4515,0.4465,0.447875,0.46525,0.444,0.439875,0.433,0.500625,0.46075,0.460375,0.4955,0.47875,0.498625,0.622875,0.484125,0.50425,0.483875,0.48025,0.4425,0.467625,0.44275,0.468875,0.462375,0.465,0.462375,0.4935,0.498625,0.642375,0.461,0.46025,0.50675,0.442875,0.467625,0.440125,0,0.479125,0.633625,0.636,0.453,0.483625,0.49225,0.462,0.4775,0.503,0.467625,0.471125,0.459,0.470125,0.512875,0.465375,0.633125,0.468,0.49925,0.6255,0.627875,0.506,0.508125,0.5055,0.63325,0.633,0.63975,0.626625,0.615,0.647,0.60225,0.63575,0.623,0.635,0.62925,0.64,0.502375,0.507375,0.51075,0.62075,0.443875
