"","G_1","G_2","G_3","G_4","G_5","G_6","G_7","G_8","G_9","G_10","G_11","G_12","G_13","G_14","G_15","G_16","G_17","G_18","G_19","G_20","G_21","G_22","G_23","G_24","G_25","G_26","G_27","G_28","G_29","G_30","G_31","G_32","G_33","G_34","G_35","G_36","G_37","G_38","G_39","G_40","G_41","G_42","G_43","G_44","G_45","G_46","G_47","G_48","G_49","G_50","G_51","G_52","G_53","G_54","G_56","G_57","G_58","G_59","G_60","G_61","G_62","G_63","G_64","G_65","G_66","G_67","G_68","G_69","G_70","G_71","G_72","G_73","G_74","G_75","G_76","G_77","G_78","G_79","G_80","G_81","G_82","G_83","G_84","G_85","G_86","G_87","G_88","G_89","G_90","G_91","G_92","G_93","G_94","G_95","G_96","G_97","G_98"
"G_84",0.688875,0.850625,0.855875,0.8705,0.543375,0.8115,0.297625,0.8375,0.65725,0.811375,0.709125,0.434375,0.873875,0.7885,0.184,0.749375,0.824375,0.541125,0.590875,0.888875,0.833375,0.11125,0.065625,0.196625,0.87875,0.736875,0.741,0.881125,0.820125,0.739625,0.831625,0.899875,0.7895,0.8275,0.733625,0.8325,0.425875,0.845,0.728375,0.875125,0.86675,0.901875,0.853125,0.85975,0.852125,0.90175,0.8715,0.504375,0.799125,0.841375,0.820125,0.842875,0.82975,0.5825,0.542625,0.322,0.60375,0.37425,0.4295,0.113875,0.48575,0.781875,0.748875,0.500625,0.415375,0.322375,0.822,0.487375,0.727,0.675625,0.66325,0.806625,0.19375,0.465375,0.486,0.367125,0.434375,0.214375,0.503375,0.34025,0.29075,0.097875,0,0.284625,0.116,0.071875,0.387125,0.77225,0.494125,0.67425,0.29475,0.862625,0.611625,0.296375,0.261625,0.07975,0.6865
"G_85",0.84,0.915,0.90325,0.90325,0.784875,0.910375,0.535125,0.933875,0.818375,0.90025,0.844,0.709875,0.9235,0.857375,0.322875,0.870875,0.89225,0.776875,0.785125,0.9375,0.894,0.196375,0.10225,0.383375,0.927125,0.878375,0.889,0.920125,0.89675,0.88625,0.914125,0.944875,0.894625,0.8985,0.895,0.92025,0.65225,0.90375,0.850625,0.91675,0.92725,0.924375,0.888,0.9055,0.903125,0.944875,0.925,0.75475,0.875,0.874375,0.88625,0.89825,0.871125,0.817375,0.79775,0.562,0.7755,0.597625,0.635125,0.196125,0.722125,0.86475,0.889875,0.756375,0.65725,0.555375,0.91025,0.765875,0.8735,0.836625,0.849125,0.866,0.327125,0.70625,0.68525,0.56225,0.63475,0.369,0.741375,0.551,0.483375,0.142,0.715375,0,0.219625,0.106,0.608125,0.8835,0.711375,0.81675,0.461125,0.92125,0.77525,0.46075,0.43025,0.149,0.85375
"G_86",0.914,0.9285,0.903125,0.917625,0.905375,0.913,0.830625,0.942375,0.9,0.920875,0.908625,0.9155,0.93425,0.88175,0.711125,0.91675,0.92675,0.902125,0.882125,0.9435,0.913625,0.520625,0.20175,0.739,0.940125,0.91325,0.919375,0.937125,0.8955,0.9265,0.929,0.952875,0.914875,0.919125,0.943875,0.931375,0.86075,0.9155,0.894375,0.938375,0.931375,0.93625,0.92275,0.92375,0.931875,0.964125,0.938875,0.891125,0.908375,0.906125,0.90275,0.918875,0.9085,0.9005,0.905875,0.82025,0.884875,0.836875,0.83675,0.41075,0.871,0.916375,0.919875,0.8755,0.853625,0.81475,0.925875,0.895,0.9155,0.921,0.919125,0.892,0.58425,0.882875,0.84425,0.777375,0.85075,0.64125,0.88525,0.78675,0.767125,0.181875,0.884,0.780375,0,0.153875,0.811875,0.91725,0.87125,0.88425,0.71225,0.924875,0.88775,0.728,0.708875,0.19325,0.910875
"G_87",0.907125,0.91975,0.89275,0.91075,0.889125,0.90375,0.882,0.93,0.8845,0.906875,0.900625,0.903875,0.922125,0.873625,0.854625,0.906375,0.906625,0.879625,0.88475,0.9355,0.899375,0.834125,0.82325,0.890875,0.934375,0.9,0.9115,0.929,0.901375,0.9195,0.909,0.950125,0.90275,0.914375,0.936375,0.919,0.883,0.901875,0.8775,0.923125,0.922,0.92475,0.902,0.894875,0.922125,0.937875,0.917125,0.9015,0.90525,0.904875,0.889,0.911,0.887625,0.908125,0.90775,0.841625,0.885375,0.9135,0.9075,0.853,0.863625,0.883625,0.908125,0.88275,0.865,0.85475,0.91775,0.889875,0.909875,0.901625,0.91175,0.882875,0.892125,0.888,0.8715,0.873,0.932375,0.898375,0.907125,0.914375,0.90125,0.61775,0.928125,0.894,0.846125,0,0.885375,0.90775,0.917875,0.88775,0.855375,0.918125,0.88475,0.85925,0.867375,0.684,0.90075
"G_88",0.749375,0.899875,0.87275,0.907,0.66125,0.86125,0.406375,0.900875,0.7495,0.88825,0.792875,0.5595,0.936625,0.83,0.261125,0.833,0.89,0.639375,0.694375,0.91925,0.87525,0.17475,0.107,0.300875,0.933875,0.805,0.826,0.926,0.8745,0.816625,0.8845,0.950625,0.86525,0.87725,0.81775,0.88975,0.539875,0.895125,0.7805,0.93175,0.91275,0.932125,0.896,0.895875,0.891,0.9385,0.912125,0.614125,0.853625,0.8765,0.8895,0.888125,0.8575,0.701625,0.676625,0.43425,0.68525,0.47925,0.511875,0.16525,0.58225,0.83025,0.83375,0.6115,0.51675,0.435875,0.8845,0.615,0.7915,0.764375,0.765125,0.843875,0.2645,0.574125,0.583625,0.480125,0.53975,0.298375,0.619875,0.433875,0.368375,0.14675,0.612875,0.391875,0.188125,0.114625,0,0.8575,0.573125,0.7545,0.377625,0.92275,0.704375,0.386125,0.34475,0.117125,0.78425
"G_89",0.34025,0.732875,0.8125,0.775625,0.189625,0.571125,0.112625,0.473875,0.2675,0.5945,0.39325,0.143875,0.85475,0.518875,0.09525,0.396125,0.656375,0.167125,0.228,0.802625,0.631625,0.081625,0.080625,0.10575,0.737125,0.30475,0.320125,0.697,0.5215,0.35025,0.517,0.903125,0.523375,0.622125,0.3395,0.65775,0.152625,0.77275,0.3805,0.786125,0.574125,0.879625,0.709875,0.751625,0.82975,0.783875,0.622125,0.16725,0.49225,0.804125,0.595,0.548625,0.754,0.192,0.1755,0.10075,0.25375,0.149,0.1595,0.094875,0.15075,0.46525,0.365125,0.135875,0.127875,0.106875,0.42525,0.144625,0.298,0.330125,0.27,0.64275,0.114125,0.144125,0.19925,0.16575,0.2095,0.125875,0.215,0.147375,0.122125,0.10825,0.22775,0.1165,0.08275,0.09225,0.1425,0,0.203375,0.34675,0.106,0.82475,0.27725,0.132,0.11875,0.085,0.268125
"G_90",0.676625,0.8685,0.862125,0.88525,0.54175,0.817125,0.27525,0.859375,0.647125,0.8475,0.74625,0.43325,0.89475,0.802875,0.17825,0.780125,0.85425,0.531875,0.605,0.89275,0.84875,0.11125,0.08775,0.20525,0.89375,0.745125,0.76125,0.8935,0.84125,0.73825,0.836,0.916,0.824375,0.853375,0.7325,0.8395,0.430125,0.867625,0.728125,0.897375,0.86625,0.90375,0.87275,0.8785,0.8715,0.914625,0.883,0.5095,0.806,0.8675,0.85225,0.857,0.848875,0.58675,0.561125,0.30775,0.601375,0.38725,0.44,0.129625,0.465125,0.79725,0.76625,0.49875,0.420875,0.3095,0.828,0.495625,0.727125,0.693625,0.664125,0.816,0.200375,0.45425,0.48525,0.36575,0.428125,0.2355,0.51875,0.354875,0.287875,0.12575,0.505875,0.288625,0.12875,0.082125,0.426875,0.796625,0,0.6785,0.29275,0.89125,0.599,0.280375,0.260875,0.101125,0.695375
"G_91",0.508875,0.834875,0.863625,0.862625,0.3185,0.728,0.172375,0.698875,0.464375,0.746,0.56575,0.243125,0.899375,0.704,0.140875,0.62375,0.801,0.31125,0.39025,0.880875,0.788625,0.115,0.114,0.143625,0.865375,0.5345,0.549625,0.850125,0.713625,0.5585,0.720125,0.9165,0.70375,0.782625,0.531875,0.784625,0.276,0.8405,0.582,0.863875,0.781,0.9265,0.848375,0.8465,0.881375,0.8715,0.799125,0.299625,0.687625,0.860625,0.7435,0.739125,0.846125,0.335,0.31025,0.1795,0.419375,0.220625,0.285,0.125,0.26175,0.677875,0.55375,0.2585,0.22475,0.19625,0.652125,0.2705,0.505875,0.5155,0.435375,0.780375,0.15625,0.2525,0.339625,0.246625,0.289125,0.156625,0.34325,0.221625,0.181125,0.136625,0.32575,0.18325,0.11575,0.11225,0.2455,0.65325,0.3215,0,0.1735,0.8845,0.449375,0.19825,0.183125,0.097,0.4745
"G_92",0.819625,0.932625,0.91,0.92425,0.777125,0.89925,0.571375,0.93025,0.841125,0.914625,0.844625,0.7085,0.942125,0.905,0.411125,0.88925,0.913,0.767875,0.802125,0.937375,0.906625,0.288875,0.152625,0.45525,0.93675,0.882375,0.88925,0.942625,0.913375,0.88225,0.912375,0.953875,0.90125,0.917,0.8895,0.921625,0.674125,0.925,0.84575,0.9295,0.935125,0.934875,0.9225,0.9295,0.91325,0.94925,0.933375,0.749875,0.917625,0.926,0.906875,0.918875,0.889125,0.80475,0.784875,0.56925,0.780125,0.620625,0.646125,0.257125,0.722125,0.88925,0.884625,0.75425,0.667375,0.590125,0.919375,0.7485,0.88775,0.85725,0.8475,0.8885,0.387875,0.7145,0.700875,0.591375,0.65325,0.4215,0.716125,0.58325,0.530125,0.17225,0.70525,0.538875,0.28775,0.144625,0.622375,0.894,0.70725,0.8265,0,0.93725,0.773,0.5105,0.467875,0.151125,0.860375
"G_93",0.128,0.30675,0.3915,0.340375,0.095,0.183625,0.072875,0.143375,0.093875,0.206,0.157,0.106,0.428,0.12275,0.078,0.10425,0.25075,0.091,0.089125,0.372125,0.2305,0.066,0.075125,0.081125,0.25125,0.10175,0.110375,0.217125,0.133875,0.132125,0.15425,0.544125,0.17275,0.197,0.1365,0.2615,0.09575,0.377375,0.12025,0.345375,0.194125,0.62225,0.241125,0.306125,0.44275,0.296375,0.1925,0.0905,0.135,0.526625,0.167375,0.146125,0.379125,0.105625,0.094625,0.0715,0.119,0.088875,0.11425,0.077875,0.08525,0.129625,0.129375,0.072375,0.069,0.08125,0.146,0.09125,0.09825,0.121375,0.114,0.223125,0.0935,0.087875,0.104125,0.10025,0.144625,0.086125,0.10775,0.10625,0.075,0.08,0.137375,0.07875,0.075125,0.081875,0.07725,0.17525,0.10875,0.1155,0.06275,0,0.11575,0.088,0.089,0.072125,0.109
"G_94",0.60225,0.86125,0.868625,0.874375,0.389375,0.78575,0.211125,0.785125,0.54275,0.7975,0.64675,0.299125,0.898375,0.77075,0.14425,0.700375,0.849125,0.389125,0.4825,0.888875,0.8395,0.091375,0.116,0.158125,0.88025,0.644625,0.65825,0.877875,0.772375,0.656625,0.784,0.90875,0.769875,0.83075,0.640375,0.830375,0.341,0.882875,0.67575,0.8815,0.818,0.907875,0.87275,0.875375,0.9025,0.90425,0.853375,0.3805,0.780375,0.87575,0.802375,0.806875,0.85975,0.42225,0.391625,0.19375,0.46925,0.285875,0.344125,0.1255,0.338,0.76125,0.646125,0.358375,0.2965,0.223125,0.732,0.34825,0.624125,0.60025,0.5365,0.830625,0.181375,0.319125,0.3795,0.284625,0.331875,0.181625,0.408,0.265875,0.215875,0.122125,0.388375,0.22475,0.11225,0.11525,0.295625,0.72275,0.401,0.550625,0.227,0.88425,0,0.209125,0.202625,0.104625,0.568125
"G_95",0.834875,0.895875,0.878125,0.902875,0.776125,0.88075,0.580375,0.915,0.8295,0.884375,0.832875,0.718375,0.909625,0.863875,0.4025,0.8815,0.895875,0.78225,0.782875,0.917375,0.882875,0.24125,0.1345,0.425625,0.909375,0.869125,0.878,0.91425,0.875625,0.885875,0.887875,0.927625,0.8785,0.897125,0.877625,0.906375,0.673125,0.8895,0.871,0.912,0.909875,0.909,0.88575,0.889625,0.9105,0.920625,0.91275,0.744125,0.89775,0.896,0.86975,0.88475,0.88825,0.798,0.788625,0.585,0.768625,0.62575,0.63975,0.228875,0.7505,0.863625,0.8565,0.7425,0.671125,0.58525,0.900875,0.759375,0.870875,0.861875,0.823875,0.870375,0.384875,0.7355,0.706125,0.5905,0.64,0.409875,0.728375,0.56125,0.5225,0.145875,0.703625,0.53925,0.272,0.14075,0.613875,0.868,0.719625,0.80175,0.4895,0.912,0.790875,0,0.46925,0.13225,0.871125
"G_96",0.83325,0.901875,0.883125,0.8965,0.78675,0.88025,0.609125,0.9115,0.835,0.90025,0.8485,0.7365,0.909875,0.8645,0.435875,0.877125,0.891125,0.789375,0.797625,0.916125,0.88425,0.28825,0.125125,0.4705,0.91225,0.876375,0.896375,0.915375,0.8805,0.87475,0.890375,0.92575,0.89225,0.903875,0.878125,0.89525,0.67825,0.8935,0.833625,0.910375,0.91175,0.9095,0.9055,0.898625,0.901,0.9275,0.9165,0.772125,0.882375,0.908,0.891375,0.887625,0.86975,0.814125,0.798,0.612,0.785125,0.64775,0.660625,0.258375,0.74075,0.87025,0.876625,0.764125,0.688,0.611375,0.896375,0.765,0.88225,0.86375,0.847,0.8655,0.395375,0.744375,0.698625,0.607375,0.676625,0.443,0.734125,0.609375,0.559875,0.15775,0.738375,0.56975,0.291125,0.132625,0.65525,0.88125,0.739125,0.816875,0.532125,0.911,0.797375,0.53075,0,0.134,0.852625
"G_97",0.906375,0.906875,0.895,0.919375,0.898875,0.904875,0.87425,0.927,0.883,0.918375,0.905,0.8975,0.935,0.8665,0.865,0.879375,0.892625,0.871625,0.87675,0.94075,0.906,0.83425,0.65,0.86925,0.94875,0.894,0.895875,0.942,0.902125,0.901875,0.935,0.9505,0.893,0.89025,0.918375,0.9055,0.8785,0.885125,0.87375,0.934625,0.94025,0.953125,0.909,0.909125,0.907125,0.95375,0.93375,0.874,0.8905,0.887875,0.906625,0.907375,0.883625,0.900875,0.901875,0.871375,0.912125,0.898,0.89,0.755,0.866375,0.877875,0.917625,0.85575,0.846625,0.867375,0.927625,0.8635,0.8945,0.88475,0.91275,0.864625,0.82625,0.871375,0.880625,0.879625,0.943125,0.85225,0.904375,0.88975,0.86925,0.43,0.92025,0.851,0.80675,0.316,0.882875,0.915,0.898875,0.903,0.848875,0.927875,0.895375,0.86775,0.866,0,0.888625
"G_98",0.558125,0.875,0.882875,0.8865,0.2165,0.833,0.097125,0.877375,0.4695,0.83525,0.620875,0.161125,0.89325,0.80875,0.087375,0.760875,0.86175,0.2065,0.394375,0.90725,0.872875,0.06425,0.09975,0.09575,0.90325,0.663375,0.685125,0.907125,0.85725,0.645875,0.870875,0.9165,0.7885,0.854625,0.598125,0.850375,0.216375,0.864125,0.661625,0.902375,0.902125,0.911,0.87925,0.874125,0.892125,0.923375,0.91,0.251125,0.806875,0.8585,0.854875,0.866875,0.865875,0.263875,0.20875,0.078,0.427,0.184875,0.256375,0.10925,0.14925,0.800125,0.660875,0.16975,0.175875,0.093875,0.821375,0.156375,0.606625,0.565375,0.4465,0.8535,0.125625,0.127,0.28675,0.186,0.264625,0.12075,0.326,0.18475,0.13425,0.130125,0.3135,0.14625,0.089125,0.09925,0.21575,0.731875,0.304625,0.5255,0.139625,0.891,0.431875,0.128875,0.147375,0.111375,0
